Date,Price,Open,High,Low,Volume,Chg%,VIX
"Sep 29, 2020","21,411.30","21,770.90","21,811.50","21,280.60",242.99K,-1.17%,19.78
"Sep 28, 2020","21,665.50","21,152.05","21,708.85","21,055.10",240.22K,3.26%,19.57
"Sep 25, 2020","20,982.35","20,740.80","21,064.30","20,430.70",280.65K,2.57%,20.68
"Sep 24, 2020","20,456.85","20,898.80","20,955.60","20,404.90",276.42K,-3.41%,23.51
"Sep 23, 2020","21,178.50","21,350.80","21,365.05","20,821.00",299.20K,0.19%,20.99
"Sep 22, 2020","21,139.10","21,445.25","21,473.35","20,958.45",325.40K,-1.07%,21.41
"Sep 21, 2020","21,366.80","21,983.40","22,098.85","21,274.30",283.53K,-3.02%,22.19
"Sep 18, 2020","22,031.05","22,439.35","22,469.40","21,784.90",320.59K,-1.30%,20.05
"Sep 17, 2020","22,320.35","22,352.00","22,504.45","22,267.05",216.41K,-1.12%,20.10
"Sep 16, 2020","22,573.55","22,476.30","22,659.40","22,216.50",245.86K,0.48%,19.66
"Sep 15, 2020","22,465.65","22,202.80","22,514.15","22,062.35",248.83K,1.65%,20.60
"Sep 14, 2020","22,101.25","22,683.35","22,757.30","22,028.15",265.40K,-1.68%,21.19
"Sep 11, 2020","22,479.95","22,509.95","22,668.75","22,205.95",214.79K,0.06%,20.71
"Sep 10, 2020","22,466.20","22,466.55","22,678.65","22,225.25",278.55K,0.89%,21.26
"Sep 09, 2020","22,267.00","22,486.70","22,554.60","22,080.40",305.09K,-2.10%,22.23
"Sep 08, 2020","22,744.40","22,971.20","23,064.15","22,641.40",231.45K,-0.87%,22.72
"Sep 07, 2020","22,945.05","23,036.25","23,109.10","22,716.25",245.26K,-0.29%,22.01
"Sep 04, 2020","23,011.50","23,119.15","23,394.80","22,876.90",341.04K,-2.21%,22.15
"Sep 03, 2020","23,530.85","23,986.15","24,051.60","23,451.65",214.82K,-1.44%,20.50
"Sep 02, 2020","23,874.55","23,769.00","23,926.15","23,482.55",293.51K,0.26%,21.11
"Sep 01, 2020","23,812.00","23,893.80","24,199.65","23,473.15",484.33K,0.24%,21.80
"Aug 31, 2020","23,754.35","25,038.80","25,232.60","23,385.30",712.98K,-3.14%,22.84
"Aug 28, 2020","24,523.80","23,635.30","24,611.80","23,599.20",812.65K,3.91%,18.35
"Aug 27, 2020","23,600.35","23,511.45","23,704.05","23,464.15",430.93K,0.80%,18.90
"Aug 26, 2020","23,414.20","23,175.55","23,453.40","23,093.15",337.92K,1.39%,19.30
"Aug 25, 2020","23,092.15","22,973.40","23,180.30","22,857.90",422.19K,1.13%,19.32
"Aug 24, 2020","22,833.00","22,436.85","22,897.50","22,410.05",346.27K,2.39%,19.23
"Aug 21, 2020","22,299.60","22,190.70","22,344.05","22,165.05",347.08K,1.36%,19.94
"Aug 20, 2020","21,999.45","21,989.90","22,079.90","21,886.70",314.84K,-1.29%,20.62
"Aug 19, 2020","22,285.90","22,315.40","22,419.35","22,234.25",348.01K,0.52%,19.96
"Aug 18, 2020","22,170.60","21,702.00","22,227.75","21,629.40",311.81K,2.16%,20.43
"Aug 17, 2020","21,700.85","21,906.95","21,909.40","21,403.15",263.36K,0.10%,21.31
"Aug 14, 2020","21,679.40","22,334.95","22,334.95","21,459.10",318.84K,-2.33%,21.67
"Aug 13, 2020","22,196.35","22,395.20","22,439.95","22,139.60",289.10K,-0.30%,20.57
"Aug 12, 2020","22,264.00","22,135.95","22,326.55","21,990.20",507.47K,0.17%,20.85
"Aug 11, 2020","22,227.20","22,050.20","22,277.60","22,039.85",377.91K,1.49%,21.36
"Aug 10, 2020","21,900.25","21,824.90","22,071.95","21,795.10",261.80K,0.67%,22.51
"Aug 07, 2020","21,754.00","21,620.25","21,787.25","21,451.30",378.62K,0.51%,22.58
"Aug 06, 2020","21,642.60","21,644.25","21,926.55","21,370.30",386.60K,0.62%,23.15
"Aug 05, 2020","21,509.95","21,686.85","21,936.50","21,448.40",338.83K,0.09%,23.57
"Aug 04, 2020","21,490.50","21,248.25","21,576.35","21,057.75",297.02K,1.99%,23.82
"Aug 03, 2020","21,072.10","21,543.80","21,543.80","21,031.45",431.03K,-2.62%,25.19
"Jul 31, 2020","21,640.05","21,730.55","21,806.95","21,375.00",397.34K,-0.03%,24.19
"Jul 30, 2020","21,646.85","22,195.05","22,252.60","21,580.15",299.57K,-1.95%,24.73
"Jul 29, 2020","22,076.60","22,075.00","22,346.40","21,906.35",400.36K,-0.13%,24.11
"Jul 28, 2020","22,105.20","21,940.15","22,233.00","21,611.40",379.79K,1.17%,23.64
"Jul 27, 2020","21,848.75","22,664.60","22,668.05","21,801.35",340.89K,-3.59%,25.02
"Jul 24, 2020","22,662.05","22,853.20","22,854.05","22,417.20",436.27K,-1.83%,24.54
"Jul 23, 2020","23,083.90","22,854.85","23,122.35","22,734.90",307.58K,0.88%,24.64
"Jul 22, 2020","22,882.60","23,159.00","23,211.35","22,658.20",412.72K,0.44%,24.89
"Jul 21, 2020","22,782.00","22,639.85","22,861.90","22,597.95",316.65K,2.06%,24.43
"Jul 20, 2020","22,321.85","22,307.30","22,520.45","22,187.80",349.65K,1.62%,24.71
"Jul 17, 2020","21,966.80","21,608.05","22,065.00","21,550.80",294.92K,1.71%,24.16
"Jul 16, 2020","21,597.15","21,453.25","21,671.25","21,027.85",348.56K,1.20%,25.36
"Jul 15, 2020","21,340.75","21,634.25","21,935.50","21,230.55",359.15K,-0.24%,26.29
"Jul 14, 2020","21,392.20","21,877.60","21,909.70","21,222.45",338.50K,-3.16%,26.64
"Jul 13, 2020","22,089.25","22,613.25","22,657.40","21,981.65",293.70K,-1.38%,25.25
"Jul 10, 2020","22,398.45","22,720.95","22,835.20","22,320.05",457.10K,-2.22%,24.94
"Jul 09, 2020","22,907.20","22,753.15","22,998.30","22,673.40",355.98K,1.43%,24.91
"Jul 08, 2020","22,584.65","22,700.90","23,080.60","22,499.50",673.13K,-0.19%,26.10
"Jul 07, 2020","22,628.00","22,254.30","22,674.50","22,040.35",455.77K,1.93%,25.10
"Jul 06, 2020","22,198.95","22,270.95","22,399.25","22,171.05",290.92K,1.59%,25.20
"Jul 03, 2020","21,852.40","22,101.75","22,130.30","21,768.00",256.18K,-0.46%,25.77
"Jul 02, 2020","21,953.20","22,133.80","22,344.85","21,890.50",398.99K,-0.11%,26.51
"Jul 01, 2020","21,977.60","21,354.10","22,061.60","21,281.85",385.96K,2.84%,28.12
"Jun 30, 2020","21,370.15","21,524.30","21,650.50","21,212.00",292.66K,0.05%,29.12
"Jun 29, 2020","21,359.00","21,291.55","21,440.05","21,026.45",328.01K,-1.08%,28.91
"Jun 26, 2020","21,592.05","21,735.05","21,784.65","21,320.10",375.59K,0.40%,28.74
"Jun 25, 2020","21,506.15","21,218.05","21,703.50","20,926.45",586.18K,0.37%,29.73
"Jun 24, 2020","21,426.80","22,479.35","22,479.55","21,336.35",684.58K,-3.76%,29.58
"Jun 23, 2020","22,264.90","21,859.25","22,322.30","21,647.80",527.94K,2.56%,29.34
"Jun 22, 2020","21,708.35","21,491.55","22,078.25","21,425.55",664.61K,1.74%,30.46
"Jun 19, 2020","21,338.10","20,970.10","21,467.65","20,878.25",523.37K,1.82%,29.97
"Jun 18, 2020","20,956.30","20,137.60","21,028.35","20,030.35",362.84K,3.74%,31.46
"Jun 17, 2020","20,201.75","20,137.45","20,627.90","19,978.15",453.53K,-0.47%,33.36
"Jun 16, 2020","20,296.70","20,500.65","20,638.85","19,507.05",552.45K,1.93%,32.97
"Jun 15, 2020","19,912.90","20,457.15","20,470.85","19,740.20",465.01K,-3.59%,32.58
"Jun 12, 2020","20,654.55","19,529.30","20,747.70","19,526.10",599.19K,0.63%,30.82
"Jun 11, 2020","20,525.15","21,084.70","21,244.45","20,458.30",747.07K,-2.72%,29.66
"Jun 10, 2020","21,100.10","20,760.95","21,251.45","20,671.55",582.99K,1.81%,29.44
"Jun 09, 2020","20,724.90","21,295.50","21,568.85","20,629.70",641.25K,-2.18%,30.21
"Jun 08, 2020","21,187.35","21,636.10","21,807.40","20,911.25",748.11K,0.73%,29.65
"Jun 05, 2020","21,034.50","20,516.40","21,198.70","20,425.05",637.45K,3.16%,28.68
"Jun 04, 2020","20,390.45","20,932.35","21,141.80","20,316.20",587.86K,-2.63%,29.69
"Jun 03, 2020","20,940.70","20,966.60","21,619.55","20,822.00",616.87K,2.00%,30.04
"Jun 02, 2020","20,530.20","20,120.60","20,615.75","19,852.55",448.33K,2.86%,30.12
"Jun 01, 2020","19,959.90","19,728.90","20,225.35","19,632.90",558.07K,3.43%,30.74
"May 29, 2020","19,297.25","18,962.00","19,358.05","18,729.90",581.73K,0.66%,30.22
"May 28, 2020","19,169.80","18,924.45","19,455.55","18,818.95",561.12K,2.45%,30.02
"May 27, 2020","18,710.55","17,603.40","18,874.25","17,560.35",538.00K,7.28%,31.27
"May 26, 2020","17,440.35","17,537.65","17,681.70","17,311.25",336.76K,0.93%,31.47
"May 22, 2020","17,278.90","17,554.25","17,952.25","17,105.00",484.79K,-2.57%,32.38
"May 21, 2020","17,735.10","17,901.95","18,200.70","17,658.55",347.58K,-0.59%,32.99
"May 20, 2020","17,840.20","17,486.50","18,002.65","17,407.70",326.23K,2.02%,35.81
"May 19, 2020","17,486.25","18,037.15","18,175.30","17,390.65",415.47K,-0.49%,39.45
"May 18, 2020","17,573.20","18,795.10","18,795.10","17,514.20",434.76K,-6.69%,40.92
"May 15, 2020","18,833.95","19,098.80","19,119.10","18,683.65",240.59K,-1.23%,38.02
"May 14, 2020","19,068.50","19,197.70","19,380.10","19,024.75",333.04K,-2.88%,38.18
"May 13, 2020","19,634.95","20,017.75","20,122.25","19,429.90",520.83K,4.09%,38.84
"May 12, 2020","18,862.85","18,751.40","18,993.40","18,287.00",395.41K,-0.46%,38.21
"May 11, 2020","18,950.50","19,610.45","19,733.40","18,900.90",342.56K,-2.08%,38.04
"May 08, 2020","19,352.90","19,844.00","19,969.60","19,285.05",330.61K,-0.71%,38.41
"May 07, 2020","19,491.80","19,536.05","19,757.25","19,332.15",300.14K,-1.03%,39.93
"May 06, 2020","19,694.55","19,302.45","19,806.60","18,941.00",395.56K,2.19%,41.25
"May 05, 2020","19,271.75","20,147.30","20,223.15","19,212.35",381.27K,-2.39%,43.61
"May 04, 2020","19,743.75","20,514.75","20,530.45","19,643.60",328.81K,-8.32%,43.67
"Apr 30, 2020","21,534.50","21,589.20","21,967.00","21,353.65",471.51K,2.11%,33.99
"Apr 29, 2020","21,090.20","20,440.40","21,348.15","20,393.65",400.63K,2.03%,33.84
"Apr 28, 2020","20,671.10","20,436.60","20,751.30","20,260.80",367.77K,2.94%,35.36
"Apr 27, 2020","20,081.15","19,870.80","20,224.75","19,847.65",299.86K,2.52%,38.04
"Apr 24, 2020","19,586.65","19,697.65","19,950.15","19,515.40",305.74K,-3.36%,39.12
"Apr 23, 2020","20,267.95","19,871.35","20,356.50","19,584.40",325.39K,2.87%,39.23
"Apr 22, 2020","19,701.85","19,306.95","19,806.35","19,051.95",349.36K,1.51%,42.82
"Apr 21, 2020","19,409.35","19,812.05","19,891.45","19,247.95",311.92K,-5.42%,45.20
"Apr 20, 2020","20,522.65","21,104.70","21,122.10","20,444.25",438.64K,-0.77%,43.46
"Apr 17, 2020","20,681.45","20,394.75","20,866.55","19,729.30",475.04K,6.61%,42.59
"Apr 16, 2020","19,400.00","18,957.15","19,520.30","18,703.45",350.28K,1.80%,46.10
"Apr 15, 2020","19,057.05","20,096.35","20,184.10","18,776.75",389.87K,-2.21%,49.74
"Apr 13, 2020","19,488.00","19,854.90","19,887.05","19,294.00",288.21K,-2.14%,51.46
"Apr 09, 2020","19,913.60","19,553.15","19,988.30","19,166.90",389.99K,5.10%,49.75
"Apr 08, 2020","18,946.45","18,799.40","20,324.10","18,482.90",508.45K,-0.61%,52.24
"Apr 07, 2020","19,062.50","18,454.55","19,190.55","17,953.75",435.42K,10.51%,51.80
"Apr 03, 2020","17,249.30","18,325.05","18,326.10","17,143.20",342.53K,-5.27%,55.30
"Apr 01, 2020","18,208.35","19,122.40","19,154.75","18,042.25",274.87K,-4.89%,60.05
"Mar 31, 2020","19,144.00","19,307.65","19,466.30","18,792.40",309.81K,1.93%,64.41
"Mar 30, 2020","18,782.40","19,254.45","19,716.25","18,668.70",326.99K,-5.94%,71.89
"Mar 27, 2020","19,969.00","20,801.60","21,462.40","19,580.10",539.42K,1.81%,70.39
"Mar 26, 2020","19,613.90","18,781.85","20,409.35","18,364.50",482.88K,6.13%,71.53
"Mar 25, 2020","18,481.05","16,759.95","18,740.20","16,635.50",394.56K,8.03%,77.63
"Mar 24, 2020","17,107.30","17,705.85","17,841.40","16,116.25",391.70K,1.12%,83.61
"Mar 23, 2020","16,917.65","18,311.30","18,895.65","16,791.05",307.64K,-16.73%,71.99
"Mar 20, 2020","20,317.60","19,898.30","20,924.55","19,265.00",501.77K,1.17%,67.10
"Mar 19, 2020","20,083.50","19,428.95","21,035.05","18,675.65",476.62K,-2.41%,72.20
"Mar 18, 2020","20,580.20","22,411.85","22,544.05","20,267.95",875.29K,-7.11%,63.96
"Mar 17, 2020","22,155.15","23,348.05","23,449.50","22,002.00",537.69K,-4.10%,62.93
"Mar 16, 2020","23,101.15","24,061.60","24,074.15","23,008.25",481.91K,-8.21%,58.88
"Mar 13, 2020","25,166.45","22,720.75","25,670.75","21,351.70",783.39K,4.99%,51.47
"Mar 12, 2020","23,971.15","25,175.90","25,223.10","23,536.35",760.58K,-9.50%,41.16
"Mar 11, 2020","26,487.80","26,272.75","26,791.45","26,234.10",723.30K,0.10%,31.56
"Mar 09, 2020","26,462.60","27,031.45","27,091.60","25,923.40",1.06M,-4.82%,30.80
"Mar 06, 2020","27,801.45","27,649.95","28,047.20","27,162.30",1.57M,-3.52%,25.64
"Mar 05, 2020","28,815.35","28,830.30","29,134.30","28,535.60",1.08M,0.56%,23.25
"Mar 04, 2020","28,653.70","29,252.95","29,273.65","28,125.15",425.85K,-1.79%,24.23
"Mar 03, 2020","29,177.05","29,012.55","29,285.35","28,749.55",367.32K,1.07%,24.54
"Mar 02, 2020","28,868.40","29,701.00","29,791.15","28,571.70",368.26K,-0.96%,25.20
"Feb 28, 2020","29,147.15","29,501.55","29,564.10","29,051.50",386.88K,-3.44%,23.24
"Feb 27, 2020","30,187.00","30,270.00","30,271.95","29,914.15",358.02K,-0.40%,17.77
"Feb 26, 2020","30,306.85","30,279.95","30,515.35","30,131.75",290.96K,-0.41%,18.26
"Feb 25, 2020","30,432.70","30,517.00","30,610.70","30,329.95",215.91K,-0.07%,16.90
"Feb 24, 2020","30,455.10","30,666.35","30,702.15","30,428.00",254.24K,-1.58%,17.00
"Feb 20, 2020","30,942.85","30,862.30","31,085.30","30,702.45",273.07K,0.34%,13.70
"Feb 19, 2020","30,838.20","30,905.00","30,947.15","30,606.15",268.82K,0.90%,14.02
"Feb 18, 2020","30,562.50","30,661.50","30,692.75","30,252.45",398.87K,-0.39%,14.51
"Feb 17, 2020","30,680.70","30,873.85","30,998.15","30,630.50",251.93K,-0.50%,14.42
"Feb 14, 2020","30,834.80","31,281.85","31,436.65","30,776.10",341.37K,-1.27%,13.62
"Feb 13, 2020","31,230.25","31,586.55","31,649.45","31,180.60",303.03K,-0.83%,13.37
"Feb 12, 2020","31,492.90","31,441.15","31,588.60","31,398.15",225.96K,0.61%,13.62
"Feb 11, 2020","31,300.60","31,230.20","31,505.95","31,225.90",198.89K,0.78%,13.88
"Feb 10, 2020","31,058.15","31,248.65","31,248.80","30,957.20",239.70K,-0.46%,14.21
"Feb 07, 2020","31,201.95","31,367.05","31,368.20","31,111.05",254.38K,-0.33%,13.75
"Feb 06, 2020","31,304.05","31,070.75","31,470.65","30,917.25",334.00K,0.97%,13.78
"Feb 05, 2020","31,001.95","30,761.95","31,065.85","30,630.85",427.60K,1.03%,14.17
"Feb 04, 2020","30,686.70","30,235.30","30,776.95","30,182.45",336.61K,2.21%,14.38
"Feb 03, 2020","30,023.25","29,811.75","30,105.80","29,612.55",337.11K,0.68%,15.78
"Feb 01, 2020","29,820.90","30,702.00","30,918.40","29,755.30",0,-3.28%,16.84
"Jan 31, 2020","30,833.60","30,950.50","31,033.45","30,691.80",333.44K,0.61%,17.37
"Jan 30, 2020","30,647.40","30,889.25","30,909.50","30,521.30",328.86K,-0.74%,16.80
"Jan 29, 2020","30,877.00","30,915.10","31,082.85","30,835.80",268.79K,0.38%,16.50
"Jan 28, 2020","30,761.40","30,922.00","31,048.45","30,656.35",239.61K,-0.25%,17.30
"Jan 27, 2020","30,837.40","31,110.55","31,227.05","30,808.55",309.94K,-1.29%,17.18
"Jan 24, 2020","31,241.75","31,040.10","31,375.45","30,879.05",424.62K,0.77%,15.56
"Jan 23, 2020","31,004.05","30,742.20","31,087.25","30,621.35",343.82K,0.99%,15.86
"Jan 22, 2020","30,701.45","31,061.60","31,149.05","30,614.00",200.58K,-0.80%,16.36
"Jan 21, 2020","30,947.55","30,978.85","31,171.25","30,858.60",227.48K,-0.43%,15.86
"Jan 20, 2020","31,080.65","31,923.95","31,923.95","31,050.95",282.23K,-1.61%,15.41
"Jan 17, 2020","31,590.65","31,571.65","31,773.55","31,445.50",308.14K,-0.83%,14.13
"Jan 16, 2020","31,853.90","31,810.55","31,988.90","31,692.40",253.72K,0.09%,14.18
"Jan 15, 2020","31,824.90","31,994.75","32,000.90","31,670.35",545.71K,-0.77%,14.12
"Jan 14, 2020","32,071.65","32,196.45","32,196.45","31,989.20",438.91K,-0.33%,13.91
"Jan 13, 2020","32,177.65","32,139.10","32,322.65","32,074.05",291.44K,0.25%,14.28
"Jan 10, 2020","32,097.40","32,215.70","32,347.20","31,953.40",444.71K,0.02%,14.08
"Jan 09, 2020","32,092.40","31,748.25","32,172.70","31,667.15",307.98K,2.29%,14.00
"Jan 08, 2020","31,373.65","30,995.50","31,451.85","30,899.55",304.49K,-0.08%,15.64
"Jan 07, 2020","31,399.40","31,598.05","31,851.45","31,200.90",294.37K,0.52%,14.61
"Jan 06, 2020","31,237.15","31,910.45","31,914.45","31,170.55",256.24K,-2.59%,14.78
"Jan 03, 2020","32,069.25","32,326.95","32,329.80","31,960.40",217.58K,-1.15%,12.70
"Jan 02, 2020","32,443.85","32,133.15","32,465.45","32,121.40",253.56K,1.06%,11.49
"Jan 01, 2020","32,102.90","32,237.90","32,348.00","32,057.20",184.67K,-0.18%,11.60
"Dec 31, 2019","32,161.65","32,345.95","32,345.95","32,108.75",251.41K,-0.60%,11.67
"Dec 30, 2019","32,354.90","32,486.60","32,613.10","32,248.50",274.05K,-0.18%,11.01
"Dec 27, 2019","32,412.35","32,142.50","32,444.85","32,056.25",332.43K,1.30%,10.53
"Dec 26, 2019","31,997.70","32,276.15","32,314.60","31,963.25",339.79K,-0.88%,11.12
"Dec 24, 2019","32,280.75","32,337.80","32,390.35","32,246.05",330.83K,-0.18%,11.63
"Dec 23, 2019","32,339.45","32,381.00","32,502.80","32,196.85",391.46K,-0.14%,11.96
"Dec 20, 2019","32,384.95","32,266.85","32,443.35","32,199.45",535.24K,0.45%,12.33
"Dec 19, 2019","32,241.45","32,281.65","32,328.35","32,085.05",436.93K,-0.01%,12.12
"Dec 18, 2019","32,244.25","32,292.25","32,293.65","32,017.30",258.84K,0.32%,12.34
"Dec 17, 2019","32,140.25","32,082.40","32,213.35","31,987.35",259.93K,0.52%,12.52
"Dec 16, 2019","31,974.20","32,159.00","32,186.95","31,897.75",306.02K,-0.13%,13.42
"Dec 13, 2019","32,014.25","31,775.55","32,105.05","31,770.50",390.51K,1.10%,13.30
"Dec 12, 2019","31,665.45","31,356.80","31,711.45","31,352.10",529.69K,1.31%,13.35
"Dec 11, 2019","31,256.75","31,151.65","31,337.85","30,996.40",815.35K,0.31%,13.38
"Dec 10, 2019","31,160.35","31,386.40","31,412.80","31,126.00",505.39K,-0.50%,14.29
"Dec 09, 2019","31,316.65","31,321.40","31,537.65","31,122.05",494.48K,-0.08%,14.60
"Dec 06, 2019","31,341.55","31,797.15","31,883.70","31,250.65",485.39K,-1.17%,13.64
"Dec 05, 2019","31,712.95","32,083.80","32,126.95","31,628.30",393.28K,-0.83%,14.31
"Dec 04, 2019","31,979.30","31,549.30","32,017.75","31,444.00",516.80K,1.16%,13.32
"Dec 03, 2019","31,613.35","31,920.10","31,936.60","31,502.95",431.51K,-0.81%,14.56
"Dec 02, 2019","31,871.45","32,008.30","32,024.10","31,720.60",496.00K,-0.23%,14.20
"Nov 29, 2019","31,946.10","32,074.15","32,086.95","31,770.80",667.78K,-0.55%,13.90
"Nov 28, 2019","32,122.95","31,981.70","32,157.05","31,905.90",498.31K,0.77%,13.99
"Nov 27, 2019","31,875.95","31,832.75","31,916.80","31,734.50",417.57K,0.50%,14.62
"Nov 26, 2019","31,718.35","31,692.85","31,850.35","31,465.85",856.69K,0.51%,14.84
"Nov 25, 2019","31,555.90","31,065.10","31,591.60","31,049.75",317.31K,1.43%,15.00
"Nov 22, 2019","31,111.60","31,389.60","31,394.20","31,055.20",257.77K,-0.76%,14.87
"Nov 21, 2019","31,349.95","31,413.25","31,463.15","31,243.00",296.15K,-0.01%,14.98
"Nov 20, 2019","31,353.85","31,292.35","31,471.65","31,205.55",419.00K,0.38%,15.16
"Nov 19, 2019","31,236.25","31,045.15","31,298.05","30,974.30",429.95K,0.79%,15.41
"Nov 18, 2019","30,992.10","31,036.80","31,203.55","30,901.85",331.73K,-0.05%,15.76
"Nov 15, 2019","31,008.40","30,912.40","31,165.45","30,860.70",393.95K,0.84%,15.03
"Nov 14, 2019","30,749.95","30,615.80","30,789.20","30,338.35",383.31K,0.68%,15.65
"Nov 13, 2019","30,541.55","31,084.75","31,198.50","30,488.10",474.51K,-1.84%,16.46
"Nov 11, 2019","31,115.55","30,664.65","31,205.20","30,625.80",422.78K,1.19%,16.25
"Nov 08, 2019","30,749.40","30,571.30","31,108.40","30,504.05",620.05K,0.38%,15.86
"Nov 07, 2019","30,633.15","30,722.60","30,821.35","30,462.55",364.82K,0.08%,15.21
"Nov 06, 2019","30,609.60","30,225.20","30,699.00","30,013.65",403.96K,1.29%,15.78
"Nov 05, 2019","30,219.85","30,403.25","30,452.70","30,091.35",534.71K,-0.37%,15.92
"Nov 04, 2019","30,333.10","30,415.90","30,607.05","30,227.25",613.02K,0.01%,15.93
"Nov 01, 2019","30,330.55","30,196.15","30,409.00","30,028.90",646.75K,0.88%,15.73
"Oct 31, 2019","30,066.25","30,168.65","30,415.65","29,987.15",1.19M,0.26%,16.28
"Oct 30, 2019","29,987.50","30,005.70","30,151.10","29,753.00",448.80K,0.38%,16.66
"Oct 29, 2019","29,873.05","29,527.60","29,997.65","29,385.45",567.56K,1.62%,16.42
"Oct 25, 2019","29,395.95","29,228.65","29,452.10","28,923.80",632.22K,0.99%,15.32
"Oct 24, 2019","29,107.95","29,604.35","29,693.25","28,994.20",439.98K,-1.19%,16.24
"Oct 23, 2019","29,459.60","29,478.85","29,643.80","29,214.05",497.77K,0.16%,16.54
"Oct 22, 2019","29,411.15","29,416.25","29,690.00","29,231.20",582.22K,1.00%,16.81
"Oct 18, 2019","29,120.25","28,954.80","29,249.50","28,864.10",605.17K,0.45%,15.93
"Oct 17, 2019","28,989.45","28,596.35","29,049.05","28,487.95",617.85K,1.58%,15.88
"Oct 16, 2019","28,538.80","28,689.45","28,759.35","28,305.40",400.38K,-0.06%,16.36
"Oct 15, 2019","28,555.10","28,257.85","28,694.85","28,186.25",350.93K,1.32%,16.85
"Oct 14, 2019","28,181.95","28,238.50","28,553.40","28,043.25",387.66K,0.50%,17.43
"Oct 11, 2019","28,042.50","28,245.55","28,604.05","27,736.80",558.92K,0.10%,17.14
"Oct 10, 2019","28,013.45","28,542.95","28,552.75","27,914.15",381.15K,-2.68%,17.23
"Oct 09, 2019","28,785.85","27,901.65","28,857.70","27,702.05",574.83K,3.67%,17.16
"Oct 07, 2019","27,767.55","27,909.90","28,185.15","27,568.35",554.31K,0.13%,17.83
"Oct 04, 2019","27,731.85","28,681.90","28,730.30","27,653.70",732.72K,-2.40%,17.58
"Oct 03, 2019","28,414.10","28,606.70","28,769.10","28,240.80",825.76K,-1.08%,17.70
"Oct 01, 2019","28,725.50","29,226.15","29,526.40","28,077.35",1.19M,-1.30%,16.76
"Sep 30, 2019","29,103.15","29,674.80","29,754.40","28,943.45",580.25K,-2.59%,15.87
"Sep 27, 2019","29,876.65","29,974.95","30,112.65","29,711.35",464.10K,-0.42%,16.12
"Sep 26, 2019","30,002.60","29,640.55","30,718.35","29,627.00",540.44K,1.41%,16.34
"Sep 25, 2019","29,586.05","30,029.05","30,067.60","29,470.10",352.81K,-1.98%,16.17
"Sep 24, 2019","30,183.10","30,432.00","30,668.10","29,889.55",348.81K,-1.25%,16.73
"Sep 23, 2019","30,566.20","30,039.40","30,801.30","29,776.30",552.17K,5.47%,16.79
"Sep 20, 2019","28,981.55","26,878.65","29,418.95","26,727.55",844.58K,8.31%,15.40
"Sep 19, 2019","26,757.65","27,175.45","27,175.45","26,643.00",450.44K,-1.53%,15.55
"Sep 18, 2019","27,172.65","27,304.70","27,414.45","27,088.80",307.78K,0.15%,15.35
"Sep 17, 2019","27,131.75","27,765.10","27,851.40","27,047.95",277.76K,-2.60%,16.02
"Sep 16, 2019","27,855.00","27,868.00","28,066.70","27,798.85",234.06K,-0.87%,14.95
"Sep 13, 2019","28,098.75","27,772.00","28,126.85","27,573.45",438.50K,1.01%,14.12
"Sep 12, 2019","27,818.50","27,870.80","28,062.30","27,764.70",377.82K,0.15%,14.90
"Sep 11, 2019","27,776.20","27,639.05","27,829.65","27,551.65",467.42K,0.99%,15.37
"Sep 09, 2019","27,504.65","27,240.35","27,565.55","26,993.90",286.11K,0.94%,15.85
"Sep 06, 2019","27,247.90","26,986.50","27,311.05","26,950.55",251.99K,1.22%,16.28
"Sep 05, 2019","26,919.70","27,086.95","27,243.95","26,815.40",327.08K,-0.75%,17.27
"Sep 04, 2019","27,123.85","26,785.95","27,278.70","26,641.35",309.52K,1.12%,17.24
"Sep 03, 2019","26,824.15","27,239.20","27,247.05","26,742.60",392.43K,-2.20%,18.06
"Aug 30, 2019","27,427.85","27,407.90","27,586.50","27,121.95",427.08K,0.45%,16.28
"Aug 29, 2019","27,305.20","27,694.95","27,719.05","27,239.95",377.44K,-1.80%,16.43
"Aug 28, 2019","27,804.30","28,080.25","28,095.55","27,634.65",384.11K,-1.14%,16.84
"Aug 27, 2019","28,126.15","28,106.30","28,277.70","27,960.80",386.84K,0.63%,16.01
"Aug 26, 2019","27,951.35","27,663.95","27,995.25","26,859.35",519.22K,3.68%,16.66
"Aug 23, 2019","26,958.65","26,835.35","27,207.30","26,560.60",485.54K,-0.28%,17.35
"Aug 22, 2019","27,034.20","27,690.05","27,690.05","26,975.55",465.07K,-2.47%,17.85
"Aug 21, 2019","27,719.05","28,021.00","28,098.90","27,666.20",358.84K,-0.94%,17.02
"Aug 20, 2019","27,982.45","28,163.55","28,215.40","27,839.65",288.24K,-0.72%,16.63
"Aug 19, 2019","28,186.10","28,331.25","28,468.90","28,146.50",241.81K,-0.11%,16.75
"Aug 16, 2019","28,217.00","27,920.30","28,251.05","27,720.95",274.02K,0.71%,16.65
"Aug 14, 2019","28,019.20","27,885.50","28,107.05","27,726.65",290.41K,1.05%,16.36
"Aug 13, 2019","27,729.10","28,356.80","28,358.85","27,683.50",335.81K,-2.47%,17.78
"Aug 09, 2019","28,431.90","28,293.65","28,602.75","28,251.75",336.83K,1.14%,15.85
"Aug 08, 2019","28,110.45","27,840.10","28,227.55","27,531.05",303.60K,1.47%,16.09
"Aug 07, 2019","27,702.05","28,053.85","28,175.55","27,641.85",353.40K,-1.14%,16.74
