Date,IndexFutNet,IndexOptNet
7/15/2010,-429.53,184.63
7/14/2010,-49.73,-224.76
7/13/2010,609.42,590.31
7/12/2010,1059.54,531.02
7/9/2010,1454.88,446.07
7/8/2010,-222.49,-267.32
7/7/2010,1060.94,-146.18
7/6/2010,-370.22,-23.12
7/5/2010,-462.92,-118.51
7/2/2010,-1585.94,-544.02
7/1/2010,95.82,-276.93
6/30/2010,-1458.22,-375.98
6/29/2010,25.21,-50.41
6/28/2010,-1603.72,-235.93
6/25/2010,222.09,-953.14
6/24/2010,140.59,-472.61
6/23/2010,-214.9,-746.29
6/22/2010,425.52,-195.5
6/21/2010,-131.67,-203.13
6/18/2010,359.06,120.05
6/17/2010,1060.78,257.71
6/16/2010,622.5,-334.33
6/15/2010,1316.07,-19.18
6/14/2010,1019.11,485.28
6/11/2010,242.77,406.32
6/10/2010,683.55,448.37
6/9/2010,-323.65,-50.19
6/8/2010,-1665.08,-261.53
6/7/2010,136.09,330.01
6/4/2010,1782.07,474.02
6/3/2010,-174.79,390.02
6/2/2010,-901.52,5
6/1/2010,-386.66,181.75
5/31/2010,545.68,950.07
5/28/2010,831.88,193.37
5/27/2010,1194.08,1062.97
5/26/2010,-568.42,159.41
5/25/2010,280.09,827.88
5/24/2010,-551.57,468.15
5/21/2010,-781.06,887.77
5/20/2010,-1555.15,22.5
5/19/2010,456.59,380.51
5/18/2010,-1272.05,-185
5/17/2010,-1424.34,-429.24
5/14/2010,1065.08,425.61
5/13/2010,505.23,62.69
5/12/2010,83.35,-243.29
5/11/2010,2446.42,656.34
5/10/2010,-492.02,444.06
5/7/2010,-940.78,21.66
5/6/2010,-1039.14,0.82
5/5/2010,-738.83,-134.31
5/4/2010,-985.09,-392.3
5/3/2010,-4.4,323.8
4/30/2010,-204.14,106.17
4/29/2010,-864.43,-924.32
4/28/2010,-202.87,-148.41
4/27/2010,152.26,31.08
4/26/2010,66.28,345
4/23/2010,-444.19,346.68
4/22/2010,-374.73,535.45
4/21/2010,-430.19,584.77
4/20/2010,-829.12,-118.73
4/19/2010,-1060.98,-278.02
4/16/2010,-861.87,-32.07
4/15/2010,-370.53,436.92
4/13/2010,12.76,-350.68
4/12/2010,362.67,-110.34
4/9/2010,-1408.21,-637.97
4/8/2010,-120.78,-38.79
4/7/2010,350.99,70.84
4/6/2010,1310.52,281.84
4/5/2010,248.12,-277.02
4/1/2010,-683.29,-121.77
3/31/2010,-467.89,-71.64
3/30/2010,231.53,-685.7
3/29/2010,220.4,-223.24
3/26/2010,238.84,-521.31
3/25/2010,578.54,-101.52
3/23/2010,-1102.31,-433.31
3/22/2010,-32.25,-120.87
3/19/2010,-106.46,42.99
3/18/2010,874.23,-117.5
3/17/2010,-645.57,208.44
3/15/2010,-47.94,-207.25
3/11/2010,335,-270
3/10/2010,24,-538
3/9/2010,287,168
3/8/2010,79,-160
3/5/2010,-728,-196
3/4/2010,814,638
3/3/2010,1221.88,539.48
3/2/2010,1559.83,-347.58
2/26/2010,-242.73,321.48
2/25/2010,-700.31,277.19
2/24/2010,546.22,273.38
2/23/2010,354.21,380.53
2/22/2010,-602.6,-228.69
2/19/2010,-349.87,133.51
2/18/2010,805.56,263.11
2/17/2010,225.9,7.13
2/16/2010,108.09,-1.38
2/15/2010,675.51,292.88
2/11/2010,879.3,306.62
2/10/2010,1135.35,115.89
2/9/2010,-295.75,-4.62
2/8/2010,-1917.18,185.93
2/5/2010,-196.62,-342.04
2/4/2010,2447.19,452.03
2/3/2010,-418.34,239.25
2/2/2010,544.48,23.83
2/1/2010,-430.22,-119.18
1/29/2010,1590,1089.39
1/28/2010,-1014.73,170.56
1/27/2010,234.62,142.87
1/25/2010,-1563.71,831.81
1/22/2010,-3881.78,-411.41
1/21/2010,-1068.73,334.05
1/20/2010,-682.19,-116.12
1/19/2010,-252.02,-100.16
1/18/2010,-252.07,-76.56
1/15/2010,410.04,-242.19
1/14/2010,-716.22,-680.32
1/13/2010,-504.56,-564.69
1/12/2010,-566.98,-475.73
1/11/2010,-296.49,-599.51
1/8/2010,-944.06,-657
1/7/2010,394.38,-108.59
1/6/2010,1970.38,-253.47
1/5/2010,-45.64,-257.38
1/4/2010,-59.78,-342.74
12/31/2009,43.98,-93.3
12/30/2009,540.81,-96.16
12/29/2009,-271.7,-290.6
12/24/2009,977,190.92
12/23/2009,421.9,541.92
12/22/2009,-600.34,146.14
12/21/2009,-1690.7,-73.02
12/18/2009,-416.29,-10.71
12/17/2009,-600.74,-105.73
12/16/2009,-695.18,-225.91
12/15/2009,193.34,-65.39
12/14/2009,366.36,67.11
12/11/2009,-266.27,214.79
12/10/2009,-371.28,-607.23
12/9/2009,-81.5,2.18
12/8/2009,-557.95,-439.74
12/7/2009,0,0
12/4/2009,0,0
12/3/2009,0,0
12/2/2009,0,0
12/1/2009,664.95,524.73
11/30/2009,-769.77,165.77
11/27/2009,-948.38,-60.47
11/26/2009,412.22,-254.19
11/25/2009,-250.25,78.09
11/24/2009,413.24,-307.83
11/23/2009,-395.8,-725.39
11/20/2009,-738.32,-171.15
11/19/2009,382.67,100.53
11/18/2009,-320.95,-236.75
11/17/2009,-227.73,-175.81
11/16/2009,673.91,100.25
11/13/2009,-685.66,-772.12
11/12/2009,383.08,36.54
11/11/2009,197.49,112.19
11/10/2009,627.03,234.28
11/9/2009,1315.44,286.41
11/6/2009,-320.71,417.35
11/5/2009,1058.21,576.84
11/4/2009,-1163.98,262.38
11/3/2009,654.1,659.41
10/30/2009,-538.25,-316.63
10/29/2009,119.13,61.58
10/28/2009,-1018.51,-739.31
10/27/2009,-1.41,30.27
10/26/2009,299.82,141.28
10/23/2009,-1124.99,-523.9
10/22/2009,-747.27,-73.64
10/21/2009,-362.78,102.64
10/20/2009,5.41,-35.68
10/17/2009,300.19,-39.08
10/16/2009,-294.85,-751.11
10/15/2009,338.83,-363.11
10/14/2009,492.77,-35.93
10/12/2009,-629.55,-600.33
10/9/2009,473.62,-788.58
10/8/2009,369.4,76.33
10/7/2009,-241.42,-714.3
10/6/2009,-682.36,-1030.66
10/5/2009,-552.55,271.81
10/1/2009,-444.33,487.6
9/30/2009,157.94,417.37
9/29/2009,-359.31,-359.31
9/25/2009,601.17,-847.27
9/24/2009,-527.58,-730.3
9/23/2009,199.64,-17.13
9/22/2009,-802.64,-592.08
9/18/2009,-471.08,-617.25
9/17/2009,335.79,433.47
9/16/2009,295.25,635.43
9/15/2009,-350.7,-6.71
9/14/2009,115.4,-110.84
9/10/2009,495.54,209.09
9/9/2009,815.79,199.32
9/8/2009,1117.26,288.37
9/7/2009,-127.09,-94.43
9/4/2009,-35.26,-6.12
9/3/2009,-749.01,-453.86
9/2/2009,822.77,-88.49
9/1/2009,464.6,-498.33
8/31/2009,-288.43,-209.17
8/28/2009,-111.93,-120.08
8/27/2009,178.36,19.81
8/26/2009,111.9,-156.02
8/25/2009,984.74,597.63
8/24/2009,213.92,220.51
8/21/2009,326.88,471.37
8/20/2009,-173.75,136.27
8/19/2009,-183.65,458.31
8/18/2009,-163.03,-446.02
8/17/2009,-239.82,-155.37
8/14/2009,572.52,503.69
8/13/2009,-298.53,-188.19
8/12/2009,11.25,498.08
8/11/2009,118,380.81
8/10/2009,-681.4,-231.04
8/7/2009,-230.62,209.31
8/6/2009,-53.94,-51.24
8/5/2009,-427.08,62.9
8/4/2009,358.38,67.41
8/3/2009,189.77,239.66
7/31/2009,-150.69,-1.86
7/30/2009,-1157.54,-506.04
7/29/2009,34.3,-568.57
7/28/2009,89.71,100.37
7/27/2009,-321.17,-31.22
7/24/2009,153.03,-170.34
7/23/2009,-508.59,-401.62
7/22/2009,321.17,-391.2
7/21/2009,892.96,-385.13
7/20/2009,691.58,-272.23
7/17/2009,113.68,-11.28
7/16/2009,543.18,456.15
7/15/2009,558.37,753.05
7/14/2009,-271.96,313.51
7/13/2009,83.37,675.59
7/10/2009,62.47,346.79
7/9/2009,-250.12,274.1
7/8/2009,207.02,341.28
7/7/2009,-982.78,-172.3
7/6/2009,558.6,262.7
7/3/2009,10.73,119.26
7/2/2009,-238.21,-18.94
7/1/2009,-583.61,-303.17
6/30/2009,-149.82,-292.7
6/29/2009,1149.98,-284.5
6/26/2009,-553.99,67.05
6/25/2009,604.71,354.96
6/24/2009,-439.62,-158.21
6/23/2009,198.57,270.14
6/22/2009,423.48,220.43
6/19/2009,-220.36,-220.69
6/18/2009,-1306.28,6.49
6/17/2009,-1191.12,-435.88
6/16/2009,-397.96,-140.8
6/15/2009,-231.21,338.94
6/12/2009,-581.35,156.27
6/11/2009,658.12,197.6
6/10/2009,267.71,-486.35
6/9/2009,-731.37,-450.07
6/8/2009,1083.99,-15.62
6/5/2009,-1013.21,-666.21
6/4/2009,375.88,-278.85
6/3/2009,-427.75,-76.64
6/2/2009,405.77,-313.58
6/1/2009,803.4,-504.47
5/29/2009,-812.81,-112.12
5/28/2009,404,295.75
5/27/2009,-1246.31,-121.09
5/26/2009,-767.13,-243.46
5/25/2009,-318.19,-240.45
5/22/2009,-1055.8,-632.29
5/21/2009,-874.97,-1749.06
5/20/2009,-290.51,-1498.56
5/19/2009,503.75,26.44
5/18/2009,487.55,51.28
5/15/2009,-584.75,-194.97
5/14/2009,-199.42,20.61
5/13/2009,1131.67,174.16
5/12/2009,-184.2,209.8
5/11/2009,-423.03,-353.35
5/8/2009,266.38,168.66
5/7/2009,9.42,-207.38
5/6/2009,-261.48,102.6
5/5/2009,310.38,-39.53
5/4/2009,-256.23,434.68
4/29/2009,-796.83,-114.05
4/28/2009,-150.46,123.87
4/27/2009,-251.4,46.21
4/24/2009,238.9,233.91
4/23/2009,-556.21,182.08
4/22/2009,57,-103.59
4/21/2009,-693.51,63.06
4/20/2009,-396.21,103.15
4/17/2009,-323.89,-526.34
4/16/2009,535.19,-764.16
4/15/2009,466.26,-68.74
4/13/2009,614.44,47.46
4/9/2009,909.6,-636.83
4/8/2009,186.46,79.66
4/6/2009,1615.5,-40.61
4/2/2009,337.91,176.52
4/1/2009,-1143.52,-112.84
3/31/2009,-994.3,-443.89
3/30/2009,165.94,22.4
3/27/2009,186.21,-290.5
3/26/2009,332.73,-80.38
3/25/2009,371.18,-98.46
3/24/2009,464.9,250.65
3/23/2009,331.36,-104.09
3/20/2009,-122.73,7.29
3/19/2009,331.36,-104.09
3/17/2009,637.43,-65.3
3/16/2009,1048.68,197.24
3/13/2009,177.32,253.54
3/12/2009,-174.55,-0.52
3/9/2009,678.57,-96.69
3/6/2009,96.83,-23.57
3/5/2009,613.62,-46.92
3/4/2009,-456.71,219.77
3/3/2009,-343.92,-5.51
3/2/2009,-537.53,19.32
2/27/2009,-252.43,85.48
2/26/2009,46.37,309.38
2/25/2009,-39.12,123.21
2/24/2009,-914.49,224.85
2/20/2009,113.34,117.11
2/19/2009,-331.1,50.19
2/18/2009,-469.65,106.36
2/17/2009,-733.54,-211.24
2/16/2009,667.37,-153.65
2/13/2009,-290.88,-181.62
2/12/2009,20.41,-270.97
2/11/2009,39.4,170.01
2/10/2009,344.99,202.3
2/9/2009,375.65,-242.86
2/6/2009,-221.28,134.57
2/5/2009,309.75,127.06
2/4/2009,275.49,-20.63
2/3/2009,-625.74,-12.88
2/2/2009,28.9,-91.16
1/30/2009,464.52,270.05
1/29/2009,1130.35,-124.44
1/28/2009,1138.84,-184.53
1/27/2009,-333.34,-51.14
1/23/2009,229.25,202.12
1/22/2009,-712.76,46.47
1/21/2009,14.68,60.54
1/20/2009,-122.7,-90
1/19/2009,645.95,130.3
1/16/2009,-1016.76,-26.07
1/15/2009,-303.3,206.83
1/14/2009,-470.55,370.88
1/13/2009,-1444.12,565.73
1/12/2009,-407.7,373.02
1/9/2009,-666.15,-7.22
1/7/2009,183.95,23.94
1/6/2009,650.78,179.42
1/5/2009,43.71,12.46
1/2/2009,59.71,39.09
1/1/2009,330.5,-125.43
12/31/2008,327.97,37.04
12/30/2008,22.88,-62.51
12/29/2008,-59.16,15.44
12/26/2008,-920.83,455.43
12/24/2008,-552.56,-385.06
12/23/2008,-488.65,-39.67
12/22/2008,323.67,-51.16
12/19/2008,1019.46,-73.67
12/18/2008,172.11,37.45
12/17/2008,539.73,-4.05
12/16/2008,-201.07,2.81
12/15/2008,-665.36,-229.63
12/12/2008,636.1,-71.43
12/11/2008,1106.6,37.31
12/10/2008,924.75,170.63
12/8/2008,-260.62,-181.71
12/5/2008,769.23,89.69
12/4/2008,43.81,202.73
12/3/2008,-138.17,-116.01
12/2/2008,230.13,-43.09
12/1/2008,-742.46,253.41
11/26/2008,373.57,157.8
11/25/2008,-6.16,88.92
11/24/2008,646.75,-175.97
11/21/2008,-743.31,-310.15
11/20/2008,243.72,-39.29
11/19/2008,-681.58,-8.09
11/18/2008,45.82,-97.17
11/17/2008,-194.32,-74.06
11/14/2008,-86.37,-44.05
11/12/2008,-325.03,-79.01
11/11/2008,300.6,-66.39
11/10/2008,33.48,-33.15
11/7/2008,-965.58,-112.4
11/6/2008,607.25,322.57
11/5/2008,603.7,29.77
11/4/2008,962.38,98.48
11/3/2008,977.14,230.6
10/31/2008,1340.42,606.07
10/29/2008,308.66,64.9
10/28/2008,481.55,284.79
10/27/2008,-1034.38,205.34
10/24/2008,-385.32,25.64
10/23/2008,-1057.24,-3.84
10/22/2008,607.94,391.58
10/21/2008,461.33,218.64
10/20/2008,-324.6,179.1
10/17/2008,-959.2,-133.83
10/16/2008,-531.29,100.12
10/15/2008,1207.85,538.33
10/14/2008,1742.25,785.8
10/13/2008,-8.48,142.7
10/10/2008,13.33,-252.64
10/8/2008,188.48,-85.15
10/7/2008,-1009.77,-238.82
10/6/2008,-308.25,-89.57
10/3/2008,-308.25,-89.57
9/29/2008,-158,34.25
9/26/2008,-1477.54,569.5
9/25/2008,-151.29,40.43
9/24/2008,-802.94,-80.76
9/23/2008,534.32,287.23
9/22/2008,2946.51,866.67
9/19/2008,511.58,44.2
9/18/2008,267.58,196.31
9/17/2008,-1062.11,34.52
9/16/2008,239.53,579.66
9/15/2008,-435.43,-383.49
9/12/2008,-1233.38,-190.96
9/11/2008,-1016.08,-485.28
9/10/2008,450.28,-577.41
9/9/2008,954.13,-146.88
9/8/2008,-632.75,-743.27
9/5/2008,-1337.4,-832.09
9/4/2008,2078.33,-524.57
9/2/2008,-200.62,-63.56
9/1/2008,1015.19,-447.61
8/29/2008,-376.27,-142.17
8/28/2008,224.25,166.96
8/27/2008,8.18,-24.45
8/26/2008,737.06,178.2
8/25/2008,-506.99,-15.8
8/22/2008,-1176.72,-9.37
8/21/2008,405.94,-391.82
8/20/2008,-1188.29,-328.63
8/19/2008,32.73,-24.41
8/18/2008,-859.46,-223.28
8/14/2008,-550.42,-203.21
8/13/2008,-766.75,-212.86
8/12/2008,444.7,27.42
8/11/2008,-461.84,-483.4
8/8/2008,117.81,-276.82
8/7/2008,2332.22,-152.83
8/6/2008,1012.23,-565.62
8/5/2008,-227.23,-348.99
8/4/2008,460.53,-732.5
8/1/2008,504.54,257.92
7/31/2008,1433.18,13.99
7/30/2008,-1470.44,-394.95
7/29/2008,-322.4,-214.27
7/28/2008,-1166.3,-883.84
7/25/2008,544.71,-276.9
7/24/2008,2398.6,-491.39
7/23/2008,825.86,-242.29
7/22/2008,2005.7,-136.04
7/21/2008,1938.16,473.75
7/18/2008,2433.03,-56.85
7/17/2008,-68.98,-213.45
7/16/2008,-2268.46,-165.56
7/15/2008,-103.13,-327.61
7/14/2008,715.44,-20.84
7/11/2008,931.42,-108.49
7/10/2008,383.26,177.73
7/9/2008,-653.68,94.09
7/8/2008,634.41,271.75
7/7/2008,-215.54,221.21
7/4/2008,133.95,246.51
7/3/2008,1299.29,266.09
7/2/2008,-662.78,258.16
7/1/2008,-641.24,232.71
6/30/2008,-649.95,136.49
6/27/2008,1023.9,229.21
6/26/2008,1099.5,-282.69
6/25/2008,-714.67,60.86
6/24/2008,876.86,-165.96
6/23/2008,-1429.1,160.87
6/20/2008,-1294.55,-154.43
6/19/2008,-683.22,133.45
6/18/2008,678.85,-49.99
6/17/2008,179.54,131.73
6/16/2008,167.32,224.58
6/13/2008,-322.83,-390.02
6/12/2008,908.83,92.07
6/11/2008,-1058.02,99.38
6/10/2008,-1077.16,122.45
6/9/2008,54.42,253.46
6/6/2008,1035.25,-402.85
6/5/2008,82.12,225.94
6/4/2008,-1394.78,-96.59
6/3/2008,-923.24,390.03
6/2/2008,31.71,-364.21
5/30/2008,359.62,-103.87
5/29/2008,522.92,234.44
5/28/2008,-233.6,-36.75
5/27/2008,-361.74,-387.22
5/26/2008,-1006.85,-62.53
5/23/2008,-309.12,-297.28
5/22/2008,-564.42,-414.67
5/21/2008,-1331.33,260.58
5/20/2008,64.89,384.5
5/16/2008,151.92,149.77
5/15/2008,-39.36,-52.23
5/14/2008,657.68,3.9
5/13/2008,174.77,73.19
5/12/2008,-492.94,-85.17
5/9/2008,-1234.73,-227.01
5/8/2008,-159.81,-170.84
5/7/2008,-268.05,-280.88
5/6/2008,-196.06,-232.22
5/5/2008,1159.53,59.43
5/2/2008,135.11,-395.84
4/30/2008,540.7,-228.72
4/29/2008,202.33,24.43
4/28/2008,672.32,53.64
4/25/2008,-219.19,40.13
4/24/2008,-284.94,-230.7
4/22/2008,392.36,82.74
4/21/2008,1264,442.62
4/17/2008,224.36,140.08
4/16/2008,-744.89,-361.58
4/15/2008,1122.87,-8.55
4/11/2008,-264.74,26.94
4/10/2008,-488.07,234.92
4/9/2008,243.73,-14.07
4/8/2008,293.37,18.17
4/7/2008,-523.65,-139.72
4/4/2008,250.57,-28.7
4/3/2008,1582.52,164.07
4/2/2008,-1019.79,52.52
4/1/2008,-1471.36,-186.15
3/31/2008,-373.26,-184.53
3/28/2008,-818.37,-104.15
3/27/2008,123.06,-114.23
3/26/2008,1536.07,382.37
3/25/2008,1344.02,309.27
3/24/2008,1846.68,239.52
3/19/2008,1017.37,291.38
3/18/2008,-309.15,-204.87
3/17/2008,521.17,-78.95
3/14/2008,-73.23,238.73
3/13/2008,1383.25,200.51
3/12/2008,630.97,41.27
3/11/2008,-626.34,-225.28
3/10/2008,-107.91,300.3
3/7/2008,496.26,-13.57
3/5/2008,121.84,560.65
3/4/2008,-706.15,127.21
3/3/2008,-1084.91,-179.85
2/29/2008,-466.5,-613.86
2/28/2008,1621.07,-287.8
2/27/2008,646.57,225.79
2/26/2008,178.25,5.35
2/25/2008,-1150.36,80.27
2/22/2008,72.13,134.46
2/21/2008,-707.91,-0.9
2/20/2008,94.78,101.01
2/19/2008,89.45,6.01
2/18/2008,205.56,-40.3
2/15/2008,1692.42,474.95
2/14/2008,1083.99,603.59
2/12/2008,-862.28,487.87
2/11/2008,-170.29,553.24
2/8/2008,-512.28,206.73
2/7/2008,-1728.59,-428.65
2/6/2008,139.06,-318.29
2/5/2008,1599.21,-254.75
2/4/2008,1266.09,195.57
2/1/2008,-1013.34,718.02
1/31/2008,290.55,880.83
1/30/2008,613.65,121.47
1/29/2008,-557.07,487.64
1/28/2008,2045.61,673.34
1/25/2008,341.27,2270.27
1/24/2008,1758.19,2249.31
1/23/2008,2824.05,4989.57
1/22/2008,-1461.31,2195.21
1/21/2008,-2455,-373.76
1/18/2008,611.6,-1220.25
1/17/2008,-3164.62,-1080.46
1/16/2008,-1565.3,-322.45
1/15/2008,-366.54,-811.84
1/14/2008,-776.54,-13.26
1/11/2008,149.06,234.18
1/10/2008,-533.27,-558.29
1/9/2008,-629.39,232.42
1/8/2008,716.51,-1762.34
1/7/2008,1071.99,-257.03
1/4/2008,-108.95,-1132.15
1/3/2008,33.44,-1037.46
1/2/2008,-133.91,-191.56
1/1/2008,-340.52,-867.17
12/28/2007,350.03,-1318.11
12/27/2007,262.22,-119.16
12/26/2007,1760.76,275.06
12/24/2007,192.96,-33.69
12/20/2007,400.23,-11.77
12/19/2007,-1080.14,-746.3
12/18/2007,-2042.38,-509.25
12/17/2007,-1359.88,-785.05
12/14/2007,-1170.58,-291.12
12/13/2007,202.3,-617.53
12/12/2007,1037.42,-179.27
12/11/2007,-46.62,-247.53
12/10/2007,-487.34,74.71
12/7/2007,613.43,-929.43
12/6/2007,-202.73,-1051.89
12/5/2007,280.1,-214.48
12/4/2007,180.39,-851.9
12/3/2007,311.51,-1567.21
11/29/2007,455.92,-196.66
11/28/2007,-11.84,-529.05
11/27/2007,2098.06,-48.16
11/26/2007,353.88,280.07
11/23/2007,-544.02,153.28
11/22/2007,-2267.34,-31.36
11/21/2007,-2897.66,-1334.46
11/20/2007,-391.6,-960.5
11/19/2007,-206.58,-688.49
11/16/2007,-719.43,-806.09
11/15/2007,2057.7,-268.1
11/14/2007,213.34,-1446.96
11/13/2007,-344.63,-919.24
11/12/2007,-183.06,-37.03
11/9/2007,-937.68,-441.13
11/8/2007,-656.53,-620
11/7/2007,254.89,-494.23
11/6/2007,-306.61,-280.37
11/5/2007,-723.4,-683.81
11/2/2007,50078.3,17333.55
11/1/2007,45.05,-582.68
10/31/2007,-238.32,-322.95
10/29/2007,1600.37,-486.98
10/26/2007,6841.4,10234.38
10/25/2007,-1500.26,-361.16
10/24/2007,1707.24,-204.66
10/23/2007,-16.81,0.59
10/22/2007,-1189.02,11.52
10/18/2007,-3844.24,-839.1
10/17/2007,-2058.35,-548.85
10/16/2007,546.59,-124.58
10/15/2007,-644.37,-716.03
10/12/2007,1342.24,-1052.88
10/11/2007,447.66,-642.88
10/10/2007,327.1,-66.56
10/9/2007,-1624.18,394.88
10/8/2007,678.28,-667.33
10/5/2007,-1255.15,-1155.99
10/4/2007,1417.09,820.18
10/3/2007,-452.95,-1320.66
10/1/2007,880.17,-511.28
9/28/2007,151.03,-983.28
9/27/2007,151.03,-983.28
9/26/2007,628.54,-741.21
9/25/2007,481.39,-237.49
9/24/2007,1461.37,-416.14
9/21/2007,425.29,-114.95
9/20/2007,2923.16,356.22
9/19/2007,-330.43,-468.83
9/18/2007,-642.38,-497.13
9/17/2007,406.59,-90.11
9/14/2007,658.62,-474.52
9/13/2007,388.63,63.13
9/12/2007,144.59,-266.52
9/11/2007,-503.21,-270.91
9/10/2007,79.11,-117.87
9/6/2007,-37.93,159.49
9/5/2007,-202.05,113.9
9/4/2007,110.36,-50.49
9/3/2007,500.2,-38.64
8/31/2007,200.82,-53.09
8/30/2007,75.57,-318.76
8/29/2007,-143.35,14.99
8/28/2007,1654.68,89.97
8/27/2007,-657.12,177.23
8/24/2007,381.27,731.4
8/23/2007,656.34,447.42
8/22/2007,-696.75,363.48
8/21/2007,4063.52,367.16
8/20/2007,-602.43,-668.73
8/17/2007,-2377.03,-971.85
8/16/2007,268.08,-62.23
8/14/2007,217.19,-248.46
8/13/2007,-1037.98,-640.15
8/10/2007,872.72,178.78
8/9/2007,2169.22,372.19
8/8/2007,156.49,-298.71
8/7/2007,-1049.4,-554.76
8/6/2007,1033.17,341.47
8/3/2007,244.18,301.46
8/2/2007,-1733.88,-756.55
8/1/2007,994.29,-97.78
7/30/2007,-4985.15,-553.21
7/27/2007,-1576.47,-626.67
7/26/2007,-480.66,-1195.53
7/25/2007,584.79,-1042.53
7/24/2007,249.8,-648.32
7/23/2007,-99.29,383.83
7/20/2007,611.71,29.62
7/19/2007,-930.28,-370.32
7/18/2007,-156.02,-112.44
7/17/2007,77.13,-311.12
7/16/2007,14.65,-105.38
7/13/2007,768.1,-237.74
7/12/2007,-654.95,-602.04
7/11/2007,-280.75,-73.96
7/10/2007,843.33,-95.54
7/9/2007,412.03,8.74
7/6/2007,-349.6,-540.29
7/5/2007,306.65,-199.11
7/4/2007,954.94,-74.72
7/3/2007,544.8,-63.12
7/2/2007,434.85,26.19
6/29/2007,538.35,-393.42
6/28/2007,-549.92,-391.24
6/27/2007,322.36,-392.35
6/26/2007,-765.59,-235.46
6/25/2007,-212.42,67.82
6/22/2007,-31.32,-212.98
6/21/2007,651.85,172.24
6/20/2007,744.3,-108.42
6/19/2007,646.91,57.31
6/18/2007,271.26,-187.03
6/15/2007,428.5,115.09
6/14/2007,-848.58,-449.07
6/13/2007,-684.59,86.24
6/12/2007,340.72,276.59
6/11/2007,-507.55,-409.77
6/8/2007,-1613.21,106.1
6/7/2007,-1521.94,72.5
6/6/2007,-77.05,-344.19
6/5/2007,-163.81,-96.46
6/4/2007,257.94,57.83
6/1/2007,392.92,-366.94
5/30/2007,-49.33,-401.12
5/29/2007,346.06,-263.9
5/28/2007,-258.28,-498.26
5/25/2007,-965.75,-471.69
5/24/2007,44.74,-475.24
5/23/2007,171.18,-452.2
5/22/2007,430.39,-206.44
5/21/2007,-457.47,-228.08
5/18/2007,1097.18,-128.03
5/17/2007,408.7,-221.57
5/16/2007,113.3,-292.98
5/15/2007,716.01,-114.75
5/14/2007,-178.93,-195.91
5/11/2007,82.9,135.26
5/10/2007,-601.92,-455.94
5/9/2007,-77.72,-63.18
5/8/2007,-42.65,-97.53
5/7/2007,8.93,-447.24
5/4/2007,537.66,30.47
4/30/2007,-516.98,-308.45
4/27/2007,75.17,-140.61
4/26/2007,348.59,-394.52
4/24/2007,-66.44,-134.71
4/23/2007,1211.67,14.24
4/20/2007,-942.23,-198.21
4/19/2007,478.41,-138.63
4/18/2007,398.37,-106.89
4/17/2007,1471.8,30.69
4/16/2007,355.29,216.53
4/13/2007,-792.76,-112.06
4/12/2007,148.98,90.59
4/11/2007,114.75,60.25
4/10/2007,429.4,181.27
4/9/2007,-497.23,152.22
4/5/2007,360.63,329.54
4/4/2007,891.8,292.27
4/3/2007,-1432.28,-105.91
4/2/2007,-427.9,50.69
3/30/2007,-15.15,94.25
3/29/2007,-83.7,-661.55
3/28/2007,136.32,-68.51
3/26/2007,8.6,-163.36
3/23/2007,1848.26,134.12
3/22/2007,676.74,250.27
3/21/2007,343.79,211.2
3/20/2007,352.27,132.35
3/19/2007,-563.08,104.49
3/16/2007,579.56,118.59
3/15/2007,-1104.05,-192.84
3/14/2007,-418.95,-74.05
3/13/2007,864.54,48.5
3/12/2007,-240.95,113.37
3/9/2007,948.39,198.66
3/8/2007,747.93,335.44
3/7/2007,1337.93,245.29
3/6/2007,-87.54,-46.08
3/5/2007,-46.79,91.16
3/2/2007,-59.61,554.33
3/1/2007,-395.51,343.8
2/28/2007,-687.99,-40.24
2/27/2007,-1036.11,219.24
2/26/2007,-1547.34,17.16
2/23/2007,-347.77,-103.76
2/22/2007,-384.98,-175.45
2/21/2007,-473.91,-34.1
2/20/2007,437.01,116.64
2/19/2007,537.5,41.92
2/15/2007,-246.91,-450.82
2/14/2007,128.81,-91.69
2/13/2007,-1204.16,-401.5
2/12/2007,-560.05,-201.65
2/9/2007,38.8,-275.59
2/8/2007,327.68,-70.56
2/7/2007,-354.9,-61.15
2/6/2007,608.39,-166.83
2/5/2007,545.75,19.63
2/2/2007,418.54,-88.03
2/1/2007,-513.59,-339.23
1/31/2007,-588.81,-157.65
1/29/2007,-270.25,-143.69
1/25/2007,194.08,-255.27
1/24/2007,30.74,-510.31
1/23/2007,288.24,-84.86
1/22/2007,-553.13,-90.97
1/19/2007,677.95,111.42
1/18/2007,-50.28,-127.07
1/17/2007,101.67,-134.25
1/16/2007,526.88,-153.08
1/15/2007,918.61,85.49
1/12/2007,1003.43,70.4
1/11/2007,-414.13,-235.07
1/9/2007,-798.87,-325.82
1/8/2007,-139.16,-177.34
1/5/2007,-698.07,-21.77
1/4/2007,128.25,43.03
1/3/2007,8.84,53.92
1/2/2007,-87.83,-172.21
12/29/2006,-231.37,321.11
12/28/2006,32.33,412.44
12/27/2006,597.26,99.64
12/26/2006,122.88,116.66
12/21/2006,269.04,151.85
12/20/2006,-831.15,-48.94
12/19/2006,306.65,-25.2
12/18/2006,128.45,175.53
12/14/2006,-284.52,300.34
12/13/2006,-415.28,480.58
12/12/2006,-1250.56,-82.62
